paper,year,method,method_tier,role,source_raw,source_norm,source_region,sample_id,units,notes,Rb,Sr,Y,Zr,Nb,Ti,Mn,Fe,Zn,Ga,Ba,Pb,Th
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Bingöl B,Bingöl B,Eastern Anatolia,kn-810,ppm,Kenan Tepe artifacts grouped by assigned source,219.0,44.0,,335.0,16.0,1219.0,426.0,13796.0,50.0,,290.0,32.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Bingöl B,Bingöl B,Eastern Anatolia,kn-821,ppm,Kenan Tepe artifacts grouped by assigned source,214.0,45.0,,324.0,16.0,1200.0,272.0,13375.0,53.0,,172.0,32.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Bingöl B,Bingöl B,Eastern Anatolia,kn-834,ppm,Kenan Tepe artifacts grouped by assigned source,231.0,49.0,,342.0,19.0,1403.0,272.0,15581.0,49.0,,206.0,29.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Bingöl B,Bingöl B,Eastern Anatolia,kn-843,ppm,Kenan Tepe artifacts grouped by assigned source,213.0,44.0,,330.0,21.0,1207.0,272.0,13218.0,50.0,,165.0,22.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Bingöl B,Bingöl B,Eastern Anatolia,kn-846,ppm,Kenan Tepe artifacts grouped by assigned source,207.0,43.0,,324.0,17.0,1159.0,451.0,13362.0,58.0,,380.0,28.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Bingöl B,Bingöl B,Eastern Anatolia,kn-853,ppm,Kenan Tepe artifacts grouped by assigned source,206.0,40.0,,320.0,16.0,1131.0,436.0,13261.0,57.0,,386.0,24.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Bingöl B,Bingöl B,Eastern Anatolia,kn-856,ppm,Kenan Tepe artifacts grouped by assigned source,209.0,46.0,,325.0,17.0,1162.0,379.0,13438.0,60.0,,369.0,24.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Bingöl B,Bingöl B,Eastern Anatolia,kn-876,ppm,Kenan Tepe artifacts grouped by assigned source,203.0,42.0,,311.0,18.0,1120.0,441.0,12880.0,51.0,,477.0,29.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Bingöl B,Bingöl B,Eastern Anatolia,kn-893,ppm,Kenan Tepe artifacts grouped by assigned source,227.0,44.0,,342.0,19.0,1252.0,272.0,14346.0,49.0,,201.0,28.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Bingöl B,Bingöl B,Eastern Anatolia,kn-896,ppm,Kenan Tepe artifacts grouped by assigned source,208.0,39.0,,317.0,17.0,1080.0,418.0,12950.0,54.0,,449.0,29.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Bingöl B,Bingöl B,Eastern Anatolia,kn-897,ppm,Kenan Tepe artifacts grouped by assigned source,222.0,44.0,,332.0,17.0,1200.0,272.0,14119.0,56.0,,111.0,31.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Bingöl B,Bingöl B,Eastern Anatolia,kn-899,ppm,Kenan Tepe artifacts grouped by assigned source,207.0,39.0,,318.0,17.0,1114.0,424.0,12895.0,51.0,,441.0,31.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Bingöl B,Bingöl B,Eastern Anatolia,kn-900,ppm,Kenan Tepe artifacts grouped by assigned source,209.0,41.0,,312.0,16.0,1053.0,389.0,12829.0,60.0,,291.0,28.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Bingöl B,Bingöl B,Eastern Anatolia,kn-901,ppm,Kenan Tepe artifacts grouped by assigned source,200.0,42.0,,312.0,14.0,1085.0,386.0,12811.0,42.0,,300.0,25.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Bingöl B,Bingöl B,Eastern Anatolia,kn-905,ppm,Kenan Tepe artifacts grouped by assigned source,210.0,43.0,,316.0,16.0,1127.0,272.0,13284.0,55.0,,229.0,30.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Bingöl B,Bingöl B,Eastern Anatolia,kn-908,ppm,Kenan Tepe artifacts grouped by assigned source,226.0,48.0,,341.0,19.0,1222.0,419.0,15152.0,57.0,,257.0,34.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Bingöl B,Bingöl B,Eastern Anatolia,,ppm,Kenan Tepe artifacts grouped by assigned source,216.07648649209762,43.77358100684864,,326.23501762389276,17.4763261410594,1182.8641114535903,359.26510504393633,13610.126836951815,51.49228298772792,,264.14405892331723,28.709177008178592,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-002,ppm,Kenan Tepe artifacts grouped by assigned source,213.0,0.0,100.0,1247.0,54.0,906.0,494.0,20963.0,182.0,,0.0,27.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-004,ppm,Kenan Tepe artifacts grouped by assigned source,214.0,0.0,103.0,1266.0,54.0,863.0,463.0,20314.0,186.0,,0.0,28.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-005,ppm,Kenan Tepe artifacts grouped by assigned source,214.0,0.0,100.0,1266.0,55.0,917.0,436.0,21471.0,186.0,,0.0,30.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-006,ppm,Kenan Tepe artifacts grouped by assigned source,211.0,0.0,98.0,1247.0,54.0,919.0,462.0,20897.0,183.0,,0.0,27.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-007,ppm,Kenan Tepe artifacts grouped by assigned source,215.0,0.0,102.0,1251.0,54.0,955.0,497.0,21331.0,180.0,,0.0,27.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-015,ppm,Kenan Tepe artifacts grouped by assigned source,206.0,0.0,94.0,1221.0,55.0,883.0,557.0,20569.0,182.0,,96.0,29.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-016,ppm,Kenan Tepe artifacts grouped by assigned source,210.0,0.0,100.0,1256.0,57.0,910.0,487.0,20883.0,181.0,,0.0,29.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-020,ppm,Kenan Tepe artifacts grouped by assigned source,206.0,0.0,97.0,1222.0,53.0,871.0,547.0,20450.0,185.0,,80.0,31.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-022,ppm,Kenan Tepe artifacts grouped by assigned source,213.0,0.0,100.0,1269.0,54.0,904.0,525.0,20832.0,178.0,,0.0,27.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-023,ppm,Kenan Tepe artifacts grouped by assigned source,199.0,0.0,,1251.0,66.0,947.0,513.0,20101.0,177.0,,0.0,25.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-025,ppm,Kenan Tepe artifacts grouped by assigned source,202.0,0.0,,1265.0,66.0,815.0,572.0,21166.0,174.0,,70.0,28.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-029,ppm,Kenan Tepe artifacts grouped by assigned source,201.0,0.0,,1254.0,63.0,859.0,602.0,20109.0,192.0,,0.0,29.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-031,ppm,Kenan Tepe artifacts grouped by assigned source,207.0,0.0,,1294.0,65.0,913.0,559.0,21101.0,199.0,,0.0,32.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-035,ppm,Kenan Tepe artifacts grouped by assigned source,207.0,0.0,,1262.0,65.0,886.0,531.0,21048.0,184.0,,0.0,27.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-036,ppm,Kenan Tepe artifacts grouped by assigned source,203.0,0.0,,1249.0,64.0,918.0,574.0,20776.0,184.0,,0.0,25.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-038,ppm,Kenan Tepe artifacts grouped by assigned source,214.0,0.0,,1294.0,66.0,903.0,534.0,21888.0,191.0,,0.0,28.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-042,ppm,Kenan Tepe artifacts grouped by assigned source,210.0,0.0,,1277.0,66.0,817.0,491.0,21494.0,192.0,,0.0,28.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-043,ppm,Kenan Tepe artifacts grouped by assigned source,205.0,0.0,,1268.0,65.0,895.0,502.0,21346.0,172.0,,0.0,32.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-044,ppm,Kenan Tepe artifacts grouped by assigned source,205.0,0.0,,1250.0,61.0,874.0,612.0,20459.0,180.0,,0.0,25.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-045,ppm,Kenan Tepe artifacts grouped by assigned source,210.0,0.0,,1256.0,65.0,912.0,551.0,21013.0,184.0,,0.0,23.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-046,ppm,Kenan Tepe artifacts grouped by assigned source,201.0,0.0,,1267.0,64.0,821.0,498.0,21120.0,190.0,,0.0,27.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-048,ppm,Kenan Tepe artifacts grouped by assigned source,214.0,0.0,,1301.0,67.0,937.0,498.0,21433.0,181.0,,0.0,28.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-050,ppm,Kenan Tepe artifacts grouped by assigned source,208.0,0.0,,1280.0,67.0,887.0,523.0,21300.0,182.0,,0.0,28.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-055,ppm,Kenan Tepe artifacts grouped by assigned source,258.0,0.0,,1381.0,65.0,886.0,500.0,24671.0,215.0,,0.0,45.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-057,ppm,Kenan Tepe artifacts grouped by assigned source,227.0,0.0,,1357.0,70.0,973.0,537.0,24436.0,212.0,,0.0,34.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-058,ppm,Kenan Tepe artifacts grouped by assigned source,205.0,0.0,,1288.0,66.0,809.0,439.0,20832.0,178.0,,0.0,29.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-060,ppm,Kenan Tepe artifacts grouped by assigned source,212.0,0.0,,1270.0,66.0,847.0,475.0,21459.0,188.0,,0.0,30.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-061,ppm,Kenan Tepe artifacts grouped by assigned source,223.0,0.0,,1330.0,69.0,881.0,534.0,22145.0,198.0,,0.0,29.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-062,ppm,Kenan Tepe artifacts grouped by assigned source,204.0,0.0,,1264.0,62.0,830.0,566.0,21038.0,187.0,,80.0,30.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-066,ppm,Kenan Tepe artifacts grouped by assigned source,200.0,0.0,,1238.0,64.0,862.0,622.0,19997.0,175.0,,143.0,32.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-070,ppm,Kenan Tepe artifacts grouped by assigned source,207.0,0.0,,1280.0,66.0,879.0,447.0,21406.0,189.0,,0.0,31.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-074,ppm,Kenan Tepe artifacts grouped by assigned source,208.0,0.0,,1242.0,66.0,826.0,641.0,20735.0,191.0,,121.0,34.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-075,ppm,Kenan Tepe artifacts grouped by assigned source,199.0,0.0,,1230.0,63.0,837.0,485.0,20209.0,170.0,,0.0,26.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-078,ppm,Kenan Tepe artifacts grouped by assigned source,207.0,0.0,,1250.0,64.0,857.0,480.0,20727.0,183.0,,0.0,28.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-081,ppm,Kenan Tepe artifacts grouped by assigned source,203.0,0.0,,1255.0,66.0,871.0,538.0,20881.0,176.0,,0.0,26.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-082,ppm,Kenan Tepe artifacts grouped by assigned source,210.0,0.0,,1276.0,66.0,860.0,488.0,21468.0,185.0,,0.0,26.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-086,ppm,Kenan Tepe artifacts grouped by assigned source,202.0,0.0,,1255.0,62.0,883.0,560.0,20558.0,178.0,,0.0,30.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-087,ppm,Kenan Tepe artifacts grouped by assigned source,208.0,0.0,,1254.0,65.0,857.0,574.0,21235.0,191.0,,0.0,28.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-089,ppm,Kenan Tepe artifacts grouped by assigned source,203.0,0.0,,1262.0,66.0,853.0,479.0,20576.0,191.0,,0.0,27.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-094,ppm,Kenan Tepe artifacts grouped by assigned source,205.0,0.0,,1231.0,63.0,835.0,608.0,20210.0,192.0,,102.0,28.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-095,ppm,Kenan Tepe artifacts grouped by assigned source,211.0,0.0,,1259.0,64.0,848.0,551.0,21184.0,192.0,,0.0,30.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-102,ppm,Kenan Tepe artifacts grouped by assigned source,199.0,0.0,,1234.0,63.0,871.0,521.0,20326.0,199.0,,115.0,29.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-104,ppm,Kenan Tepe artifacts grouped by assigned source,204.0,0.0,,1272.0,66.0,881.0,664.0,21056.0,186.0,,106.0,35.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-111,ppm,Kenan Tepe artifacts grouped by assigned source,265.0,0.0,,1401.0,70.0,1003.0,460.0,25825.0,228.0,,0.0,41.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-114,ppm,Kenan Tepe artifacts grouped by assigned source,207.0,0.0,,1264.0,64.0,823.0,531.0,20196.0,174.0,,0.0,30.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-115,ppm,Kenan Tepe artifacts grouped by assigned source,195.0,0.0,,1203.0,64.0,832.0,522.0,19260.0,172.0,,0.0,23.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-116,ppm,Kenan Tepe artifacts grouped by assigned source,214.0,0.0,,1311.0,65.0,912.0,508.0,22084.0,202.0,,0.0,32.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-121,ppm,Kenan Tepe artifacts grouped by assigned source,224.0,0.0,,1347.0,68.0,931.0,584.0,22994.0,199.0,,0.0,32.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-122,ppm,Kenan Tepe artifacts grouped by assigned source,224.0,0.0,,1338.0,66.0,992.0,502.0,24026.0,229.0,,0.0,30.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-127,ppm,Kenan Tepe artifacts grouped by assigned source,208.0,0.0,,1251.0,64.0,872.0,481.0,20728.0,178.0,,0.0,28.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-128,ppm,Kenan Tepe artifacts grouped by assigned source,206.0,0.0,,1278.0,65.0,875.0,488.0,21245.0,176.0,,0.0,29.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-129,ppm,Kenan Tepe artifacts grouped by assigned source,216.0,0.0,,1316.0,69.0,892.0,460.0,22133.0,197.0,,0.0,26.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-130,ppm,Kenan Tepe artifacts grouped by assigned source,228.0,0.0,,1336.0,69.0,969.0,471.0,23258.0,204.0,,0.0,27.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-135,ppm,Kenan Tepe artifacts grouped by assigned source,214.0,0.0,,1311.0,67.0,869.0,538.0,22255.0,191.0,,0.0,31.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-140,ppm,Kenan Tepe artifacts grouped by assigned source,205.0,0.0,,1260.0,67.0,890.0,591.0,20875.0,198.0,,73.0,26.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-147,ppm,Kenan Tepe artifacts grouped by assigned source,201.0,0.0,,1244.0,63.0,810.0,587.0,20178.0,195.0,,0.0,29.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-151,ppm,Kenan Tepe artifacts grouped by assigned source,211.0,0.0,,1282.0,66.0,857.0,475.0,21325.0,192.0,,0.0,29.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-154,ppm,Kenan Tepe artifacts grouped by assigned source,224.0,0.0,,1331.0,69.0,949.0,448.0,23108.0,190.0,,0.0,29.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-155,ppm,Kenan Tepe artifacts grouped by assigned source,202.0,0.0,,1237.0,62.0,880.0,491.0,20864.0,188.0,,0.0,28.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-156,ppm,Kenan Tepe artifacts grouped by assigned source,199.0,0.0,,1260.0,64.0,917.0,521.0,21202.0,183.0,,0.0,26.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-158,ppm,Kenan Tepe artifacts grouped by assigned source,208.0,0.0,,1234.0,64.0,848.0,568.0,20973.0,181.0,,0.0,33.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-159,ppm,Kenan Tepe artifacts grouped by assigned source,207.0,0.0,,1255.0,66.0,814.0,509.0,21125.0,190.0,,0.0,31.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-161,ppm,Kenan Tepe artifacts grouped by assigned source,216.0,0.0,,1295.0,66.0,920.0,436.0,21810.0,188.0,,0.0,28.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-162,ppm,Kenan Tepe artifacts grouped by assigned source,206.0,0.0,,1256.0,64.0,866.0,486.0,21234.0,185.0,,0.0,32.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-165,ppm,Kenan Tepe artifacts grouped by assigned source,211.0,0.0,,1292.0,66.0,845.0,456.0,21938.0,190.0,,0.0,25.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-166,ppm,Kenan Tepe artifacts grouped by assigned source,214.0,0.0,,1293.0,68.0,931.0,465.0,21831.0,189.0,,0.0,31.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-167,ppm,Kenan Tepe artifacts grouped by assigned source,206.0,0.0,,1261.0,64.0,858.0,583.0,21251.0,192.0,,0.0,28.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-168,ppm,Kenan Tepe artifacts grouped by assigned source,208.0,0.0,,1266.0,66.0,875.0,437.0,21438.0,192.0,,0.0,23.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-170,ppm,Kenan Tepe artifacts grouped by assigned source,200.0,0.0,,1252.0,64.0,822.0,584.0,20494.0,184.0,,0.0,31.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-171,ppm,Kenan Tepe artifacts grouped by assigned source,209.0,0.0,,1255.0,64.0,860.0,571.0,21223.0,192.0,,0.0,24.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-172,ppm,Kenan Tepe artifacts grouped by assigned source,202.0,0.0,,1244.0,64.0,845.0,609.0,20246.0,169.0,,0.0,33.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-175,ppm,Kenan Tepe artifacts grouped by assigned source,212.0,0.0,,1276.0,67.0,864.0,458.0,21704.0,197.0,,0.0,29.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-177,ppm,Kenan Tepe artifacts grouped by assigned source,217.0,0.0,,1296.0,67.0,964.0,484.0,21726.0,188.0,,0.0,25.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-184,ppm,Kenan Tepe artifacts grouped by assigned source,249.09103138304317,0.0,111.0,1393.25777999419,59.61844944253394,1067.8043315976452,554.3690247603164,26822.446596176906,230.93863510741696,,0.0,34.152526510853356,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-188,ppm,Kenan Tepe artifacts grouped by assigned source,218.0,0.0,,1320.0,67.0,936.0,501.0,22518.0,190.0,,0.0,35.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-189,ppm,Kenan Tepe artifacts grouped by assigned source,193.0,0.0,,1200.0,61.0,809.0,539.0,19299.0,161.0,,0.0,22.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-192,ppm,Kenan Tepe artifacts grouped by assigned source,198.0,0.0,,1223.0,61.0,856.0,476.0,20091.0,172.0,,0.0,26.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-194,ppm,Kenan Tepe artifacts grouped by assigned source,213.0,0.0,,1315.0,64.0,815.0,574.0,21784.0,207.0,,0.0,29.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-195,ppm,Kenan Tepe artifacts grouped by assigned source,214.0,0.0,,1269.0,64.0,1024.0,545.0,20961.0,179.0,,0.0,31.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-196,ppm,Kenan Tepe artifacts grouped by assigned source,220.0,0.0,,1317.0,67.0,954.0,585.0,23263.0,222.0,,0.0,31.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-198,ppm,Kenan Tepe artifacts grouped by assigned source,226.0,0.0,,1317.0,66.0,977.0,498.0,23411.0,199.0,,0.0,23.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-199,ppm,Kenan Tepe artifacts grouped by assigned source,223.0,0.0,,1363.0,70.0,861.0,523.0,21788.0,196.0,,0.0,27.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-200,ppm,Kenan Tepe artifacts grouped by assigned source,209.0,0.0,,1290.0,63.0,883.0,493.0,21619.0,177.0,,0.0,30.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-205,ppm,Kenan Tepe artifacts grouped by assigned source,206.0,0.0,,1279.0,65.0,865.0,560.0,21015.0,182.0,,104.0,24.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-211,ppm,Kenan Tepe artifacts grouped by assigned source,207.0,0.0,,1255.0,65.0,872.0,639.0,20600.0,198.0,,114.0,30.0,
Campbell & Healey 2016,2016,pXRF,1,artifact_assigned,Nemrut Dağ,Nemrut Dağ,Eastern Anatolia,kn-212,ppm,Kenan Tepe artifacts grouped by assigned source,212.0,0.0,,1275.0,64.0,883.0,501.0,21584.0,207.0,,0.0,34.0,
